"en","description/gdp_per_capita_yearly_growth","Based on gapminder's GDP per capita, PPP",
"en","description/gdp_total_yearly_growth","Based on gapminder's GDP per capita, PPP",
"en","description/gdppercapita_growth_over_next_10_years","Average growth in GDP per capita over the subsequent 10 years, i.e. the data for 1980 concerns the average growth 1980-90. The data is based on income per person v12. Projections after 2005.",
"en","description/gdppercapita_growth_percent_per_year","Annual growth in GDP pc. Based on World Bank data.",
"en","description/gdppercapita_us_inflation_adjusted","GDP per capita in exchange rate terms and adjusted for inflation (2000 US$)",
"en","description/gdpperemployee_us_inflation_adjusted","The average Gross Domestic Products per each employee during the given year, counted by constant 1990 US$.",
"en","description/gdpperworking_hour_us_inflation_adjusted","The average Gross Domestic Products per hour per person, counted by constant 1990 US$.",
"en","description/geo","",
"en","description/geo.g77_and_oecd_countries","If a country is a member of G77 group, OECD or neither of the two",
"en","description/geo.geographic_regions","Six regions: Sub-Saharan Africa, Middle East & North Africa, South Asia, Europe & Central Asia, East Asia & Pacific, America",
"en","description/geo.geographic_regions_in_4_colors","Africa, Asia, Americas, Europe",
"en","description/geo.income_groups","Four income groups: low income, lower middle, upper middle, high",
"en","description/geo.landlocked","A landlocked country is entirely enclosed by land or its coastlines lie on closed seas only",
"en","description/geo.main_religion_2008","A religion adhered by more than 50% of the population, excluding athiests and agnostics, is classified as majority religion. If no religion reaches 50% the country is classified as having a \"mixed religion\". Lebanon and Bosnia was categorized as mixed religion since different sources gave different numbers, implying a high uncertainty range. Judaism (majority religion in Israel) and \"other religions\" (majority religion in Mongolia and North korea) were not classified in this dataset to keep down the number of categories.",
"en","description/geo.name","",
"en","description/geo.world_4region","Africa, Asia, Americas, Europe",
"en","description/global","",
"en","description/gnipercapita_atlasmethod_current_us","GNI per capita, Atlas method (current US$)",
"en","description/gnipercapita_constant_2000_us","GNI per capita (constant 2000 US$)",
"en","description/gnipercapita_ppp_current_international","GNI per capita, PPP (current international $)",
"en","description/god_id","",
"en","description/government_and_society_aid_given_percent_of_aid","Percentage of total allocable aid for official development assistance (ODA) given by the donor countries that has been used in government and civil societies.",
"en","description/government_health_spending_of_total_gov_spending_percent","Proportion of total government expenditure that has been expended in health."en",",
"en","description/government_health_spending_per_person_international_dollar","The average health expenditure per person that has been paid by government entities, expressed in international dollars using PPP (Purchasing Power Parity).",
"en","description/government_health_spending_per_person_us","The average health expenditure per person that has been paid by government entities during the given year, expressed in US dollars using the average exchange rate.",
